id,list_name,party,session,type,date,value,donated_to_charity,description,sub_entry
111,"Gibb, Nick",Conservative,2014-15,employment,2014-06-03,250.0,False,"30 May 2014, received £250 from the Daily Telegraph, 111 Buckingham Palace Road, London SW1W 0DT, for an article published on 13 May 2014. Hours: 5 hours. 
(Registered 3 June 2014)",
111,"Gibb, Nick",Conservative,2013-14,employment,2013-07-04,80.0,False,"£80 fee received from the Brighton Festival, 12a Pavilion Building, Castle Square, Brighton BN1 1EE, for participating in the Guardian Education Debate on Sunday 12 May 2013. Hours: 2 hrs. 
(Registered 4 July 2013)",
111,"Gibb, Nick",Conservative,2012-13,employment,2012-10-31,255.0,False,"Payments from the Daily Telegraph, 111 Buckingham Palace Road, London SW1W 0DT:","October 2012, received payment of £255 for an article published on 27 September 2012.  Hours: 5 hrs. (Registered 31 October 2012)"
111,"Gibb, Nick",Conservative,2012-13,employment,2013-01-01,260.0,False,"Payments from the Daily Telegraph, 111 Buckingham Palace Road, London SW1W 0DT:","November 2012, received payment of £260 for an article published on 22 October 2012.  Hours: 5 hrs. (Registered 3 November2012)"
111,"Gibb, Nick",Conservative,2012-13,employment,2013-01-08,500.0,False,"Payment from The Sun, News International Trading Limited, 3 Thomas More Square, London E98 1XY:","December 2012, received payment of £500 for an article published in The Sun on Sunday 16 December 2012.  Hours: 5 hrs. (Registered 8 January 2013)"
