360,"Coaker, Vernon",Labour,2014-15,oversees_visit,2014-01-24,2500.0,False,Donor: Labour Friends of Israel,
360,"Coaker, Vernon",Labour,2014-15,oversees_visit,2014-10-06,2857.42,False,Donor: US Embassy,
360,"Coaker, Vernon",Labour,2013-14,gift,2013-12-20,2183.4,False,Donor: Finmeccanica UK Ltd,
360,"Coaker, Vernon",Labour,2013-14,oversees_visit,2013-12-18,1806.0,False,Donor: Government of Gibraltar,
