1511,"Austin, Ian",Labour,2013-14,oversees_visit,2013-11-28,1633.0,False,"Donor:   All-Party Parliamentary China Group (sponsored by HSBC, Arup, GKN, Cambridge Assessment, John Swire & Sons and City of London).",
1511,"Austin, Ian",Labour,2012-13,employment,2012-12-18,75.0,True,,"8 December 2012, £75 for survey. Hours: 30 mins. Payment donated to charity. (Registered 18 December 2012)"
