4263,"Powell, Lucy",Labour,2013-14,oversees_visit,2013-04-16,3500.0,False,Donor: Government of the United Arab Emirates,
4263,"Powell, Lucy",Labour,2012-13,sponsorship,2012-12-13,9504.0,False,Donor: Opal Property Group Limited,
