1427,"Burnham, Andy",Labour,2014-15,sponsorship,2014-05-07,2584.0,False,Donor: Wigan MBC,
1427,"Burnham, Andy",Labour,2014-15,sponsorship,2014-12-11,8250.0,False,Donor: Gavin Millar QC,
1427,"Burnham, Andy",Labour,2014-15,sponsorship,2014-12-11,16665.0,False,Donor: Steel & Shamash Solicitors,
1427,"Burnham, Andy",Labour,2013-14,sponsorship,2011-12-16,2584.0,False,Donor: Wigan MBC,
1427,"Burnham, Andy",Labour,2013-14,sponsorship,2013-05-15,2584.0,False,Donor: Wigan MBC,
1427,"Burnham, Andy",Labour,2012-13,sponsorship,2011-12-16,2584.0,False,Donor: Wigan MBC,
1427,"Burnham, Andy",Labour,2012-13,oversees_visit,2012-10-23,1100.0,False,"Donor: Sir Joseph Hotung Programme for Law, Human Rights and 
Peace
 
Building
 in",
1427,"Burnham, Andy",Labour,2011-12,sponsorship,2011-12-16,2584.0,False,Donor: Wigan MBC,
1427,"Burnham, Andy",Labour,2011-12,sponsorship,2010-09-07,10000.0,False,Donor: Purple Apple Management Ltd,
1427,"Burnham, Andy",Labour,2011-12,sponsorship,2010-10-29,6000.0,False,Donor: Bill Kenwright,
1427,"Burnham, Andy",Labour,2011-12,sponsorship,2010-10-29,10000.0,False,Donor: Charlie Parsons,
1427,"Burnham, Andy",Labour,2011-12,sponsorship,2010-10-29,5000.0,False,Donor: Graham Cole,
1427,"Burnham, Andy",Labour,2011-12,loan,2010-10-29,11493.05,False,Lender: Kevin Lee,
1427,"Burnham, Andy",Labour,2010-11,sponsorship,2010-06-15,2134.0,False,Donor: Wigan Council,
1427,"Burnham, Andy",Labour,2010-11,sponsorship,2010-07-14,4200.0,False,Donor: GP Investments Ltd,
1427,"Burnham, Andy",Labour,2010-11,sponsorship,2010-08-11,10000.0,False,Donor: Jamie Carragher,
1427,"Burnham, Andy",Labour,2010-11,sponsorship,2010-09-01,5000.0,False,Donor: Graham Cole,
1427,"Burnham, Andy",Labour,2010-11,loan,2010-07-14,10000.0,False,Lender: Kevin Lee,
