4114,"White, Chris",Conservative,2011-12,oversees_visit,2010-10-14,2200.0,False,Donor: Conservative Middle East Council,
4114,"White, Chris",Conservative,2011-12,oversees_visit,2011-03-10,100.0,False,Donor: Conservative Friends of Israel,
