id,list_name,party,session,type,date,value,donated_to_charity,description,sub_entry
576,"Osborne, Sandra",Labour,2013-14,employment,2013-09-18,200.0,False,"7 September 2013, received payment of £200 from Ipsos MORI, 79-81 Borough Road, London SE1 1FY for opinion survey.  Hours: 1 hr.  Payment donated to the Labour Party. (Registered 18 September 2013)",
576,"Osborne, Sandra",Labour,2011-12,oversees_visit,2011-09-12,1250.28,False,Donor: Council for European Palestinian Relations,
