1581,"Bone, Peter",Conservative,2014-15,employment,2014-03-18,75.0,False,"Fees for completing surveys for ComRes, 4 Millbank, London, SW1P 3JA:",Received £75 on 18 March 2014 for survey completed on 30 January 2014.  Hours: 30 mins. (Registered 18 March 2014)
1581,"Bone, Peter",Conservative,2014-15,employment,2014-06-02,75.0,False,"Fees for completing surveys for ComRes, 4 Millbank, London, SW1P 3JA:",Received £75 for a survey completed on the 30th January 2014. Hours: 30 mins. (Registered 2 June 2014)
1581,"Bone, Peter",Conservative,2014-15,employment,2014-10-13,75.0,False,"Fees for completing surveys for ComRes, 4 Millbank, London, SW1P 3JA:",Received £75 on 29 July 2014 for survey completed on 4 May 2014.  Hours: 30 mins. (Registered 13 October 2014)
1581,"Bone, Peter",Conservative,2014-15,employment,2014-10-13,75.0,False,"Fees for completing surveys for ComRes, 4 Millbank, London, SW1P 3JA:",Received £75 on 29 September 2014 for survey completed on 16 June 2014.  Hours: 30 mins. (Registered 13 October 2014)
1581,"Bone, Peter",Conservative,2014-15,employment,2014-12-09,75.0,False,"Fees for completing surveys for ComRes, 4 Millbank, London, SW1P 3JA:",Received £75 on 18 November 2014 for survey completed on 1 November 2014. Hours: 30 mins. (Registered 9 December 2014)
1581,"Bone, Peter",Conservative,2014-15,employment,2014-02-13,200.0,False,"Fees for completing surveys for IPSOS Mori, 79-81 Borough Road, London SE1 1FY.",Received £200 on 13 February 2014 for completing survey on 27 November 2013.  Hours: 1 hr. (Registered 13 February 2014)
1581,"Bone, Peter",Conservative,2014-15,employment,2014-10-13,200.0,False,"Fees for completing surveys for IPSOS Mori, 79-81 Borough Road, London SE1 1FY.",Received £200 on 16 September 2014 for completing survey on 23 June 2014.  Hours: 1 hr. (Registered 13 October 2014)
1581,"Bone, Peter",Conservative,2014-15,employment,2014-02-13,80.0,False,"Fee from YouGov, 50 Featherstone Street, London EC1Y 8RT:",Received £80 on 13 February 2014 for survey completed on 28 November 2013. (Registered 13 February 2014)
1581,"Bone, Peter",Conservative,2014-15,employment,2014-10-13,1500.0,False,"10 October 2014, received £1,500 from Hat Trick Productions Ltd, 33 Oval Road, Camden, London NW1 7EA, for an appearance on ‘Have I Got News for You’ on 2 October 2014. Hours: 6 hrs. (Registered 13 October 2014)",
1581,"Bone, Peter",Conservative,2014-15,sponsorship,2014-07-10,5000.0,False,Donor: Mrs Sophie Smith,
1581,"Bone, Peter",Conservative,2014-15,gift,2014-10-13,878.0,False,Donor: NFL UK,
1581,"Bone, Peter",Conservative,2014-15,gift,2014-11-11,210.0,False,Donor: NFL UK,
1581,"Bone, Peter",Conservative,2014-15,oversees_visit,2014-03-11,2000.0,False,Donor: Conservative Friends of Israel,
1581,"Bone, Peter",Conservative,2013-14,employment,2013-03-14,75.0,False,"Fees for completing surveys for ComRes, 4 Millbank, London, SW1P 3JA:",Received £75 on 14 March 2013 for survey completed on 20 January 2013.  Hours: 30 mins. (Registered 14 March 2013)
1581,"Bone, Peter",Conservative,2013-14,employment,2013-04-03,75.0,False,"Fees for completing surveys for ComRes, 4 Millbank, London, SW1P 3JA:",Received £75 on 22 March 2013 for survey completed on 23 February 2013.  Hours: 30 mins.  (Registered 3 April 2013)
1581,"Bone, Peter",Conservative,2013-14,employment,2013-05-23,75.0,False,"Fees for completing surveys for ComRes, 4 Millbank, London, SW1P 3JA:",Received £75 on 23 May 2013 for survey completed on 23 April 2013. Hours: 45 mins. (Registered 23 May 2013)
1581,"Bone, Peter",Conservative,2013-14,employment,2013-09-11,75.0,False,"Fees for completing surveys for ComRes, 4 Millbank, London, SW1P 3JA:",Received £75 on 11 September 2013 for survey completed on 8 July 2013. Hours: 30 mins. (Registered 11 September 2013)
1581,"Bone, Peter",Conservative,2013-14,employment,2013-12-05,75.0,False,"Fees for completing surveys for ComRes, 4 Millbank, London, SW1P 3JA:",Received £75 on 5 December 2013 for survey completed on 28 October 2013.  Hours: 30 mins. (Registered 5 December 2013)
1581,"Bone, Peter",Conservative,2013-14,employment,2013-09-11,200.0,False,"Fees for completing surveys for IPSOS Mori, 79-81 Borough Road, London SE1 1FY.",Received £200 for completing survey on 19 June 2013.  Hours: 1 hr. (Registered 11 September 2013)
1581,"Bone, Peter",Conservative,2013-14,employment,2013-12-05,80.0,False,"Fee from YouGov, 50 Featherstone Street, London EC1Y 8RT:",Received £80 on 5 December 2013 for survey completed on 24 October 2013.  Hours: 30 mins. (Registered 5 December 2013)
1581,"Bone, Peter",Conservative,2013-14,oversees_visit,2013-01-25,796.0,False,Donor: ECPAT UK (campaign against child exploitation and trafficking),
1581,"Bone, Peter",Conservative,2012-13,employment,2012-06-06,75.0,False,"Fees for completing surveys for ComRes, 4 Millbank, London, SW1P 3JA:",Received £75 for survey completed on 18 January 2012.  Hours: 30 mins. (Registered 6 June 2012)
1581,"Bone, Peter",Conservative,2012-13,employment,2012-06-06,75.0,False,"Fees for completing surveys for ComRes, 4 Millbank, London, SW1P 3JA:",Received £75 for survey completed on 5 March 2012.  Hours: 30 mins. (Registered 6 June 2012)
1581,"Bone, Peter",Conservative,2012-13,employment,2012-06-19,75.0,False,"Fees for completing surveys for ComRes, 4 Millbank, London, SW1P 3JA:",Received £75 for survey completed on 2 May 2012.  Hours: 30 mins. (Registered 19 June 2012)
1581,"Bone, Peter",Conservative,2012-13,employment,2012-07-18,75.0,False,"Fees for completing surveys for ComRes, 4 Millbank, London, SW1P 3JA:",Received £75 for survey completed on 6 June 2012.  Hours: 30 mins. (Registered 18 July 2012)
