1496,"Vara, Shailesh",Conservative,2014-15,oversees_visit,2014-01-28,2160.0,False,"Donor: Ministry of Overseas Indian Affairs, Government of India",
1496,"Vara, Shailesh",Conservative,2012-13,oversees_visit,2012-12-20,3500.0,False,Donor: Government of the United Arab Emirates,
