4139,"Lavery, Ian",Labour,2014-15,oversees_visit,2014-09-08,2339.91,False,"Donor: Farm Labor Organising Committee, AFL-CIO",
4139,"Lavery, Ian",Labour,2011-12,oversees_visit,2011-02-25,1000.0,False,"Donor: Sir Joseph Hotung Programme for Law, Human Rights and Peace Building in the Middle East (organized by the Council for Arab British Understanding)",
