id,list_name,party,session,type,date,value,donated_to_charity,description,sub_entry
193,"McDonagh, Siobhain",Labour,2012-13,employment,2012-12-10,75.0,False,"Payment of £150 from Ipsos MORI, 79-81 Borough Road, London SE1 1FY, for opinion survey on 7 November 2012. Hours: 1 hr. Fee paid to Constituency Labour Party. (Registered 22 November 2012)",
193,"McDonagh, Siobhain",Labour,2012-13,oversees_visit,2012-06-12,5000.0,False,Donor: Senthilnathan Kandiah,
