1590,"Clark, Katy",Labour,2014-15,sponsorship,2014-12-04,2000.0,False,Donor: Unite Scotland,
1590,"Clark, Katy",Labour,2014-15,sponsorship,2014-12-04,2000.0,False,Donor: Unison,
1590,"Clark, Katy",Labour,2014-15,sponsorship,2014-12-04,3000.0,False,Donor: Communication Workers Union,
1590,"Clark, Katy",Labour,2014-15,sponsorship,2014-12-08,3153.3,False,Donor: Transport Salaried Staff Association,
1590,"Clark, Katy",Labour,2014-15,sponsorship,2014-12-11,2000.0,False,"Donor: National Union of Rail, Maritime and Transport Workers",
1590,"Clark, Katy",Labour,2014-15,sponsorship,2015-01-12,2000.0,False,Donor: Fire Brigades Union,
1590,"Clark, Katy",Labour,2014-15,sponsorship,2015-01-12,3000.0,False,Donor: GMB,
1590,"Clark, Katy",Labour,2014-15,sponsorship,2015-01-12,2913.0,False,Donor: Transport Salaried Staff Association,
1590,"Clark, Katy",Labour,2014-15,sponsorship,2015-01-12,3000.0,False,Donor: Transport Salaried Staff Association,
1590,"Clark, Katy",Labour,2014-15,sponsorship,2015-01-12,1248.15,False,Donor: Transport Salaried Staff Association,
1590,"Clark, Katy",Labour,2014-15,sponsorship,2015-01-12,3000.0,False,Donor: Communications Workers’ Union,
1590,"Clark, Katy",Labour,2011-12,employment,2011-02-02,20.0,False,"14 January 2011 I visited Hunterston B power station and was presented with a framed picture, approximate value £160, and a compact mirror, approximate value £20.  Hours: 1.5 hours.  Both presentations were made by EDF Energy, Exeter Business Park, EX1 3UT. (Registered 2 February 2011)",
