id,list_name,party,session,type,date,value,donated_to_charity,description,sub_entry
4103,"Glass, Pat",Labour,2013-14,oversees_visit,2013-10-28,1800.0,False,Donor: Labour Friends of Israel,
4103,"Glass, Pat",Labour,2011-12,employment,2011-06-15,75.0,True,"Received £100 from Scottish Power, 
85 Buckingham Gate, London SW1E 6PD, for participating in opinion survey conducted by Fleishman-Hillard. 
Hours: 30 mins. Payment donated to local charity. 
(Registered 29 July 2011)","£75 for participating in May parliamentary panel survey. Hours: 15 mins. Payment donated to local organisation. 
(Registered 15 June 2011)"
