514,"Campbell, Ronnie",Labour,2013-14,oversees_visit,2013-10-10,3810.0,False,Donor: Taipei Representative Office,
514,"Campbell, Ronnie",Labour,2011-12,employment,2011-06-15,150.0,False,"Payment of £75 from Populus received on 18 March 2011, 10 Northburgh Street, London EC1V 0AT, for participation in opinion research, February 2011.  Hours: 15 mins. (Registered 28 March 2011)",
