1473,"Laws, David",Liberal Democrat,2014-15,employment,2014-07-28,118.29,False,"Received from Biteback Publishing, 3 Albert Embankment, London SE1 7SP:","£118.29 in royalty payments, received in June 2014. No additional hours. (Registered 28 July 2014)"
1473,"Laws, David",Liberal Democrat,2013-14,employment,2013-06-17,73.07,False,"Received from Biteback Publishing, 3 Albert Embankment, London SE1 7SP:",£73.07 in royalty payments. No additional hours. (Registered 17 June 2013)
1473,"Laws, David",Liberal Democrat,2012-13,employment,2012-01-08,928.14,False,Payments in respect of published book:,£928.14 for royalties on sales of book.  No additional hours worked. (Registered 8 January 2012)
1473,"Laws, David",Liberal Democrat,2012-13,employment,2012-01-08,500.0,False,"Payments for articles from News International, PO Box 64617, London SW8 9BG:",Payment of £500 for article in The Times.  Hours: 1 hr. (Registered 8 January 2012)
1473,"Laws, David",Liberal Democrat,2012-13,employment,2012-02-08,1000.0,False,"Payments for articles in the Mail on Sunday , Northcliffe House, 2 Derry Street, London W8 5TT:","Payment of £1,000 Hours: 1 hr. (Registered 8 February 2012)"
1473,"Laws, David",Liberal Democrat,2012-13,employment,2012-03-27,500.0,False,"Payments for articles in the Mail on Sunday , Northcliffe House, 2 Derry Street, London W8 5TT:",Payment of £500.  Hours: 1.5 hrs. (Registered 27 March 2012)
1473,"Laws, David",Liberal Democrat,2012-13,employment,2012-02-27,285.0,False,"Payment of £285 for article in the Guardian, 90 York Way, London N1 9GU. Hours: 1 hr. (Registered 27 February 2012)",
1473,"Laws, David",Liberal Democrat,2012-13,employment,2012-07-27,270.0,False,"Payment of £270 from Telegraph Media Group, 111 Buckingham Palace Road, London SW1W 0DT, for article.  Hours: 1 hr. (Registered 27 July 2012)",
1473,"Laws, David",Liberal Democrat,2012-13,employment,2012-01-08,6666.67,False,"From September 2011 until 31 August 2012:  Member of the Investment Committee of Stanhope Capital, 35 Portman Square, London W1H 6LR.  The work involves one meeting of two hours duration, every two months.  The remuneration is £20,000 per annum. (Updated 3 September 2012)","First payment of £6,666.67 for September-December 2011. Hours: 4 hrs. (Registered 8 January 2012)"
1473,"Laws, David",Liberal Democrat,2012-13,employment,2012-04-16,5000.0,False,"From September 2011 until 31 August 2012:  Member of the Investment Committee of Stanhope Capital, 35 Portman Square, London W1H 6LR.  The work involves one meeting of two hours duration, every two months.  The remuneration is £20,000 per annum. (Updated 3 September 2012)","Payment of £5,000 for January-March 2012. Hours: 4 hrs. (Registered 16 April 2012) Received  on 13 July 2012, payment of £5,000 for April-June 2012.  Hours: 4 hrs. (Registered 16 July 2012)"
1473,"Laws, David",Liberal Democrat,2012-13,employment,2012-09-10,3333.0,False,"From September 2011 until 31 August 2012:  Member of the Investment Committee of Stanhope Capital, 35 Portman Square, London W1H 6LR.  The work involves one meeting of two hours duration, every two months.  The remuneration is £20,000 per annum. (Updated 3 September 2012)","Received  on 4 September 2012, final payment of £3,333. This related to July-August 2012.  Hours: 2 hrs. (Registered 10 September 2012)"
1473,"Laws, David",Liberal Democrat,2011-12,employment,2011-01-17,75.0,False,"Payments from ComRes; 4 Millbank, London SW1P 3JA, for Parliamentary Panel Surveys:",Fee of £75.  Hours: 30 mins. (Registered 17 January 2011)
1473,"Laws, David",Liberal Democrat,2011-12,employment,2011-01-10,1500.0,False,"Payments in respect of published book. (£15,001–£20,000):","£1,500 as publication advance for book. Hours: 90 hrs approximately. (Registered 10 January 2011)"
1473,"Laws, David",Liberal Democrat,2011-12,employment,2011-08-01,1280.31,False,"Payments in respect of published book. (£15,001–£20,000):","£1,280.31 for royalties on sales of book.  No additional hours worked. (Registered 1 August 2011)"
1473,"Laws, David",Liberal Democrat,2011-12,employment,2012-01-08,928.14,False,"Payments in respect of published book. (£15,001–£20,000):",£928.14 for royalties on sales of book.  No additional hours worked. (Registered 8 January 2012)
1473,"Laws, David",Liberal Democrat,2011-12,employment,2011-01-10,16000.0,False,,"Received from Mail on Sunday (via Biteback Publishing), Northcliffe House, 2 Derry Street, London W8 5TT: £16,000 for serialisation rights.  Hours spent on serialisation checking, 1 hr. (Registered 10 January 2011)"
1473,"Laws, David",Liberal Democrat,2011-12,employment,2011-06-21,400.0,False,"Payments for articles from News International, PO Box 64617, London SW8 9BG:",Payment of £400 for article in The Times.  Hours: 1 hr. (Registered 21 June 2011)
1473,"Laws, David",Liberal Democrat,2011-12,employment,2011-10-27,800.0,False,"Payments for articles from News International, PO Box 64617, London SW8 9BG:",Payment of £800 for article in The Sun.  Hours: 1 hr. (Registered 27 October 2011)
1473,"Laws, David",Liberal Democrat,2011-12,employment,2012-01-08,500.0,False,"Payments for articles from News International, PO Box 64617, London SW8 9BG:",Payment of £500 for article in The Times.  Hours: 1 hr. (Registered 8 January 2012)
1473,"Laws, David",Liberal Democrat,2011-12,employment,2011-08-01,4000.0,False,"Payments from Parliament Communications Limited, Verry House, Chine Crescent Road, Bournemouth, Dorset BH2 5LQ:","Payment of £4,000 for a speech,  Hours: 1.5 hrs. (Registered 1 August 2011)"
1473,"Laws, David",Liberal Democrat,2011-12,employment,2011-10-27,4000.0,False,"Payments from Parliament Communications Limited, Verry House, Chine Crescent Road, Bournemouth, Dorset BH2 5LQ:","Payment of £4,000 for a speech. Hours: 4 hrs. (Registered 27 October 2011)"
