id,list_name,party,session,type,date,value,donated_to_charity,description,sub_entry
1610,"Bain, William",Labour,2012-13,oversees_visit,2012-05-14,1000.0,False,Donor: All-Party Parliamentary Group on Agriculture and Food for Development,
1610,"Bain, William",Labour,2011-12,employment,2011-05-04,150.0,True,"Fee of £150 from ComRes, 4 Millbank, London, SW1P 3JA, for participating in Parliamentary Panel survey in April 2011.  Hours: 30 mins.  Payment donated to charity. (Registered 4 May 2011)",
